step,station_id,water_level,max_water_level,inflow,outflow,gate_opening,total_generated,total_revenue
313,0,6786.986426004092,2500000,6787.0,6786.997954004092,1.0,170004.86396828503,23299.938389039533
314,0,6786.986426027149,2500000,6787.0,6786.986426004092,1.0,170160.96465608312,23321.277353061534
315,0,6786.986426027148,2500000,6787.0,6786.986426027149,1.0,170317.06534388175,23342.616317083604
316,0,8901.986426027148,2500000,8902.0,6786.986426027148,1.0,170473.1660316804,23356.571718572803
317,0,8901.98219602715,2500000,8902.0,8901.986426027148,1.0,170677.91171947902,23374.875983062
318,0,8901.982196035608,2500000,8902.0,8901.98219602715,1.0,170882.65730998764,23393.18023885347
319,0,8901.982196035608,2500000,8902.0,8901.982196035608,1.0,171087.40290049647,23411.48449464496
320,0,33442.98219603561,2500000,33443.0,8901.982196035608,1.0,171292.1484910053,23432.79851061693
321,0,41885.91531007122,2500000,33443.0,25000.0,1.0,171867.1484910053,23492.656010616927
322,0,50328.8315382406,2500000,33443.0,25000.0,1.0,172442.1484910053,23552.513510616925
323,0,58771.730880577525,2500000,33443.0,25000.0,1.0,173017.1484910053,23612.371010616924
324,0,91590.61333711576,2500000,57819.0,25000.0,1.0,173592.1484910053,23659.636010616923
325,0,124409.4301558891,2500000,57819.0,25000.0,1.0,174167.1484910053,23706.901010616923
326,0,157228.1813370288,2500000,57819.0,25000.0,1.0,174742.1484910053,23754.166010616922
327,0,190046.86688066614,2500000,57819.0,25000.0,1.0,175317.1484910053,23801.43101061692
328,0,225622.4867869324,2500000,60576.0,25000.0,1.0,175892.1484910053,23919.53601061692
329,0,261198.03554195882,2500000,60576.0,25000.0,1.0,176467.1484910053,24037.64101061692
330,0,296773.51314588776,2500000,60576.0,25000.0,1.0,177042.1484910053,24155.74601061692
331,0,332348.9195988615,2500000,60576.0,25000.0,1.0,177617.1484910053,24273.85101061692
332,0,338150.2549010223,2500000,30802.0,25000.0,1.0,178192.1484910053,24348.31351061692
333,0,343951.5786005125,2500000,30802.0,25000.0,1.0,178767.1484910053,24422.776010616923
334,0,349752.8906973553,2500000,30802.0,25000.0,1.0,179342.1484910053,24497.238510616924
335,0,355554.191191574,2500000,30802.0,25000.0,1.0,179917.1484910053,24571.701010616925
336,0,351729.4800831916,2500000,21176.0,25000.0,1.0,180492.1484910053,24639.896010616925
337,0,347904.7766242314,2500000,21176.0,25000.0,1.0,181067.1484910053,24708.091010616925
338,0,344080.0808146782,2500000,21176.0,25000.0,1.0,181642.1484910053,24776.286010616925
339,0,340255.3926545166,2500000,21176.0,25000.0,1.0,182217.1484910053,24844.481010616924
340,0,334596.7121437313,2500000,19342.0,25000.0,1.0,182792.1484910053,24917.851010616923
341,0,328938.042950307,2500000,19342.0,25000.0,1.0,183367.1484910053,24991.221010616922
342,0,323279.3850742211,2500000,19342.0,25000.0,1.0,183942.1484910053,25064.59101061692
343,0,317620.73851545097,2500000,19342.0,25000.0,1.0,184517.1484910053,25137.96101061692
344,0,314363.103273974,2500000,21743.0,25000.0,1.0,185092.1484910053,25188.44601061692
345,0,311105.47454776743,2500000,21743.0,25000.0,1.0,185667.1484910053,25238.93101061692
346,0,307847.85233681835,2500000,21743.0,25000.0,1.0,186242.1484910053,25289.416010616922
347,0,304590.2366411137,2500000,21743.0,25000.0,1.0,186817.1484910053,25339.901010616923
348,0,293950.62746064045,2500000,14361.0,25000.0,1.0,187392.1484910053,25384.291010616922
349,0,283311.03955938556,2500000,14361.0,25000.0,1.0,187967.1484910053,25428.68101061692
350,0,272671.47293730645,2500000,14361.0,25000.0,1.0,188542.1484910053,25473.07101061692
351,0,262031.92759436058,2500000,14361.0,25000.0,1.0,189117.1484910053,25517.46101061692
352,0,244706.4035305054,2500000,7675.0,25000.0,1.0,189692.1484910053,25553.39851061692
353,0,227380.91411769835,2500000,7675.0,25000.0,1.0,190267.1484910053,25589.33601061692
354,0,210055.45935587015,2500000,7675.0,25000.0,1.0,190842.1484910053,25625.27351061692
355,0,192730.03924495145,2500000,7675.0,25000.0,1.0,191417.1484910053,25661.21101061692
356,0,182702.65378487296,2500000,14973.0,25000.0,1.0,191992.1484910053,25707.26851061692
357,0,172675.2883795654,2500000,14973.0,25000.0,1.0,192567.1484910053,25753.32601061692
358,0,162647.94302898867,2500000,14973.0,25000.0,1.0,193142.1484910053,25799.383510616917
359,0,152620.6177331026,2500000,14973.0,25000.0,1.0,193717.1484910053,25845.441010616916
360,0,150273.31249186717,2500000,22653.0,25000.0,1.0,194292.1484910053,25955.841010616918
361,0,147926.01194524218,2500000,22653.0,25000.0,1.0,194867.1484910053,26066.24101061692
362,0,145578.7160932183,2500000,22653.0,25000.0,1.0,195442.1484910053,26176.64101061692
363,0,143231.4249357861,2500000,22653.0,25000.0,1.0,196017.1484910053,26287.041010616922
364,0,162187.13847293623,2500000,43956.0,25000.0,1.0,196592.1484910053,26512.038510616923
365,0,181142.8140986593,2500000,43956.0,25000.0,1.0,197167.1484910053,26737.036010616925
366,0,200098.4518130311,2500000,43956.0,25000.0,1.0,197742.1484910053,26962.033510616926
367,0,219054.0516161275,2500000,43956.0,25000.0,1.0,198317.1484910053,27187.031010616927
368,0,219582.61350802425,2500000,25529.0,25000.0,1.0,198892.1484910053,27337.336010616928
369,0,220111.17434279725,2500000,25529.0,25000.0,1.0,199467.1484910053,27487.641010616928
370,0,220639.7341204486,2500000,25529.0,25000.0,1.0,200042.1484910053,27637.946010616928
371,0,221168.29284098034,2500000,25529.0,25000.0,1.0,200617.1484910053,27788.25101061693
372,0,216472.85050439468,2500000,20305.0,25000.0,1.0,201192.1484910053,27941.258510616928
373,0,211777.41755869368,2500000,20305.0,25000.0,1.0,201767.1484910053,28094.266010616928
374,0,207081.99400385856,2500000,20305.0,25000.0,1.0,202342.1484910053,28247.273510616928
375,0,202386.57983987057,2500000,20305.0,25000.0,1.0,202917.1484910053,28400.281010616927
376,0,189355.1750667109,2500000,11969.0,25000.0,1.0,203492.1484910053,28506.541010616926
377,0,176323.79635636078,2500000,11969.0,25000.0,1.0,204067.1484910053,28612.801010616924
378,0,163292.44370876809,2500000,11969.0,25000.0,1.0,204642.1484910053,28719.061010616922
379,0,150261.1171238807,2500000,11969.0,25000.0,1.0,205217.1484910053,28825.32101061692
380,0,139285.81660164645,2500000,14025.0,25000.0,1.0,205792.1484910053,28880.57851061692
381,0,128310.53803001325,2500000,14025.0,25000.0,1.0,206367.1484910053,28935.83601061692
382,0,117335.2814089372,2500000,14025.0,25000.0,1.0,206942.1484910053,28991.09351061692
383,0,106360.04673837438,2500000,14025.0,25000.0,1.0,207517.1484910053,29046.35101061692
384,0,105113.8340182809,2500000,23754.0,25000.0,1.0,208092.1484910053,29120.75601061692
385,0,103867.62379061287,2500000,23754.0,25000.0,1.0,208667.1484910053,29195.161010616917
386,0,102621.41605536529,2500000,23754.0,25000.0,1.0,209242.1484910053,29269.566010616916
387,0,101375.21081253319,2500000,23754.0,25000.0,1.0,209817.1484910053,29343.971010616915
388,0,90511.00806211156,2500000,14136.0,25000.0,1.0,210392.1484910053,29405.208510616914
389,0,79646.82704009545,2500000,14136.0,25000.0,1.0,210967.1484910053,29466.446010616914
390,0,68782.66774644138,2500000,14136.0,25000.0,1.0,211542.1484910053,29527.683510616913
391,0,57918.53018110589,2500000,14136.0,25000.0,1.0,212117.1484910053,29588.921010616912
392,0,41776.41434404553,2500000,8858.0,25000.0,1.0,212692.1484910053,29639.92351061691
393,0,25634.330791216846,2500000,8858.0,25000.0,1.0,213267.1484910053,29690.92601061691
394,0,9492.279522555265,2500000,8858.0,25000.0,1.0,213842.1484910053,29741.928510616908
395,0,8857.981015440955,2500000,8858.0,9492.279522555265,1.0,214060.47092002406,29761.293710070873
396,0,4163.982284037969,2500000,4164.0,8857.981015440955,1.0,214264.2044833792,29777.307168150586
397,0,4163.991672035432,2500000,4164.0,4163.982284037969,1.0,214359.97607591207,29784.83481532367
398,0,4163.991672016657,2500000,4164.0,4163.991672035432,1.0,214455.74788436887,29792.362479468375
399,0,4163.991672016657,2500000,4164.0,4163.991672016657,1.0,214551.51969282527,29799.890143613047
400,0,1428.9916720166561,2500000,1429.0,4163.991672016657,1.0,214647.29150128167,29805.416176960982
401,0,1428.997142016656,2500000,1429.0,1428.9916720166561,1.0,214680.15830973804,29807.312591808914
402,0,1428.9971420057161,2500000,1429.0,1428.997142016656,1.0,214713.0252440044,29809.209013916083
403,0,1428.9971420057161,2500000,1429.0,1428.9971420057161,1.0,214745.89217827056,29811.105436023237
404,0,989.9971420057161,2500000,990.0,1428.9971420057161,1.0,214778.7591125367,29813.984579464952
405,0,989.9980200057161,2500000,990.0,989.9971420057161,1.0,214801.52904680284,29815.979225706666
406,0,989.99802000396,2500000,990.0,989.9980200057161,1.0,214824.29900126296,29817.973873717372
407,0,989.99802000396,2500000,990.0,989.99802000396,1.0,214847.06895572305,29819.968521728075
408,0,6066.99802000396,2500000,6067.0,989.99802000396,1.0,214869.83891018314,29822.751010163098
409,0,6066.98786600396,2500000,6067.0,6066.99802000396,1.0,215009.37986464324,29839.80291479812
410,0,6066.987866024268,2500000,6067.0,6066.98786600396,1.0,215148.92058556134,29856.85479089431
411,0,6066.987866024268,2500000,6067.0,6066.987866024268,1.0,215288.4613064799,29873.90666699056
412,0,14144.987866024268,2500000,14145.0,6066.987866024268,1.0,215428.00202739847,29893.735403433086
413,0,14144.971710024269,2500000,14145.0,14144.987866024268,1.0,215753.33674831703,29939.96546727561
414,0,14144.971710056581,2500000,14145.0,14144.971710024269,1.0,216078.67109764757,29986.195478315483
415,0,14144.971710056581,2500000,14145.0,14144.971710056581,1.0,216404.00544697887,30032.42548935546
416,0,33959.971710056576,2500000,33960.0,14144.971710056581,1.0,216729.33979631017,30066.813330079778
417,0,42919.90379011316,2500000,33960.0,25000.0,1.0,217304.33979631017,30127.59083007978
418,0,51879.81795030558,2500000,33960.0,25000.0,1.0,217879.33979631017,30188.36833007978
419,0,60839.71419066968,2500000,33960.0,25000.0,1.0,218454.33979631017,30249.14583007978
420,0,94281.5925112413,2500000,58442.0,25000.0,1.0,219029.33979631017,30296.92833007978
421,0,127723.40394805628,2500000,58442.0,25000.0,1.0,219604.33979631017,30344.71083007978
422,0,161165.1485012484,2500000,58442.0,25000.0,1.0,220179.33979631017,30392.493330079782
423,0,194606.8261709514,2500000,58442.0,25000.0,1.0,220754.33979631017,30440.275830079783
424,0,234698.43695729907,2500000,65092.0,25000.0,1.0,221329.33979631017,30567.178330079783
425,0,274789.96756042517,2500000,65092.0,25000.0,1.0,221904.33979631017,30694.080830079783
426,0,314881.4179804901,2500000,65092.0,25000.0,1.0,222479.33979631017,30820.983330079784
427,0,354972.7882176541,2500000,65092.0,25000.0,1.0,223054.33979631017,30947.885830079784
428,0,366903.07827207766,2500000,36931.0,25000.0,1.0,223629.33979631017,31037.183330079784
429,0,378833.34446592117,2500000,36931.0,25000.0,1.0,224204.33979631017,31126.480830079785
430,0,390763.58679923223,2500000,36931.0,25000.0,1.0,224779.33979631017,31215.778330079786
431,0,402693.80527205864,2500000,36931.0,25000.0,1.0,225354.33979631017,31305.075830079786
432,0,405941.99988444813,2500000,28249.0,25000.0,1.0,225929.33979631017,31396.098330079785
433,0,409190.1880004484,2500000,28249.0,25000.0,1.0,226504.33979631017,31487.120830079784
434,0,412438.3696200724,2500000,28249.0,25000.0,1.0,227079.33979631017,31578.143330079783
435,0,415686.5447433332,2500000,28249.0,25000.0,1.0,227654.33979631017,31669.165830079783
436,0,412390.7133702437,2500000,21705.0,25000.0,1.0,228229.33979631017,31751.505830079783
437,0,409094.88858881703,2500000,21705.0,25000.0,1.0,228804.33979631017,31833.845830079783
438,0,405799.0703990399,2500000,21705.0,25000.0,1.0,229379.33979631017,31916.185830079783
439,0,402503.2588008991,2500000,21705.0,25000.0,1.0,229954.33979631017,31998.525830079783
440,0,386708.4537943815,2500000,9206.0,25000.0,1.0,230529.33979631017,32019.915830079783
441,0,370913.68037747394,2500000,9206.0,25000.0,1.0,231104.33979631017,32041.305830079782
442,0,355118.9385501132,2500000,9206.0,25000.0,1.0,231679.33979631017,32062.69583007978
443,0,339324.2283122361,2500000,9206.0,25000.0,1.0,232254.33979631017,32084.08583007978
444,0,327505.5496637795,2500000,13182.0,25000.0,1.0,232829.33979631017,32124.79583007978
445,0,315686.8946526802,2500000,13182.0,25000.0,1.0,233404.33979631017,32165.50583007978
446,0,303868.2632788909,2500000,13182.0,25000.0,1.0,233979.33979631017,32206.21583007978
447,0,292049.6555423644,2500000,13182.0,25000.0,1.0,234554.33979631017,32246.925830079777
448,0,276029.0714430533,2500000,8980.0,25000.0,1.0,235129.33979631017,32288.95833007978
449,0,260008.51938491044,2500000,8980.0,25000.0,1.0,235704.33979631017,32330.99083007978
450,0,243987.99936787167,2500000,8980.0,25000.0,1.0,236279.33979631017,32373.02333007978
451,0,227967.51139187295,2500000,8980.0,25000.0,1.0,236854.33979631017,32415.055830079782
452,0,224409.05545685018,2500000,21442.0,25000.0,1.0,237429.33979631017,32480.950830079782
453,0,220850.6066387393,2500000,21442.0,25000.0,1.0,238004.33979631017,32546.845830079783
454,0,217292.16493752602,2500000,21442.0,25000.0,1.0,238579.33979631017,32612.740830079783
455,0,213733.73035319615,2500000,21442.0,25000.0,1.0,239154.33979631017,32678.635830079784
456,0,209786.30288573547,2500000,21053.0,25000.0,1.0,239729.33979631017,32781.21583007978
457,0,205838.8833131297,2500000,21053.0,25000.0,1.0,240304.33979631017,32883.79583007978
458,0,201891.4716353631,2500000,21053.0,25000.0,1.0,240879.33979631017,32986.375830079785
459,0,197944.06785241983,2500000,21053.0,25000.0,1.0,241454.33979631017,33088.95583007979
460,0,210997.67196428415,2500000,38054.0,25000.0,1.0,242029.33979631017,33283.70833007979
461,0,224051.24996894022,2500000,38054.0,25000.0,1.0,242604.33979631017,33478.46083007979
462,0,237104.80186644028,2500000,38054.0,25000.0,1.0,243179.33979631017,33673.213330079794
463,0,250158.32765683657,2500000,38054.0,25000.0,1.0,243754.33979631017,33867.9658300798
464,0,255852.82734018128,2500000,30695.0,25000.0,1.0,244329.33979631017,34048.6883300798
465,0,261547.3156345266,2500000,30695.0,25000.0,1.0,244904.33979631017,34229.4108300798
466,0,267241.79253989534,2500000,30695.0,25000.0,1.0,245479.33979631017,34410.13333007981
467,0,272936.2580563103,2500000,30695.0,25000.0,1.0,246054.33979631017,34590.85583007981
468,0,263590.7121837942,2500000,15655.0,25000.0,1.0,246629.33979631017,34708.78833007981
469,0,254245.18500236984,2500000,15655.0,25000.0,1.0,247204.33979631017,34826.720830079816
470,0,244899.67651199983,2500000,15655.0,25000.0,1.0,247779.33979631017,34944.65333007982
471,0,235554.18671264683,2500000,15655.0,25000.0,1.0,248354.33979631017,35062.58583007982
472,0,227614.71560427343,2500000,17061.0,25000.0,1.0,248929.33979631017,35214.09833007982
473,0,219675.26037484224,2500000,17061.0,25000.0,1.0,249504.33979631017,35365.610830079815
474,0,211735.8210243215,2500000,17061.0,25000.0,1.0,250079.33979631017,35517.12333007981
475,0,203796.39755267947,2500000,17061.0,25000.0,1.0,250654.33979631017,35668.63583007981
476,0,205069.98995988438,2500000,26274.0,25000.0,1.0,251229.33979631017,35772.19333007981
477,0,206343.57981990447,2500000,26274.0,25000.0,1.0,251804.33979631017,35875.750830079814
478,0,207617.16713274483,2500000,26274.0,25000.0,1.0,252379.33979631017,35979.30833007982
479,0,208890.75189841058,2500000,26274.0,25000.0,1.0,252954.33979631017,36082.86583007982
480,0,210380.3341169068,2500000,26490.0,25000.0,1.0,253529.33979631017,36165.89583007982
481,0,211869.91335623857,2500000,26490.0,25000.0,1.0,254104.33979631017,36248.92583007982
482,0,213359.48961641185,2500000,26490.0,25000.0,1.0,254679.33979631017,36331.955830079816
483,0,214849.06289743262,2500000,26490.0,25000.0,1.0,255254.33979631017,36414.985830079815
484,0,200101.63319930685,2500000,10253.0,25000.0,1.0,255829.33979631017,36459.375830079814
485,0,185354.23299604046,2500000,10253.0,25000.0,1.0,256404.33979631017,36503.765830079814
486,0,170606.86228757448,2500000,10253.0,25000.0,1.0,256979.33979631017,36548.15583007981
487,0,155859.5210738499,2500000,10253.0,25000.0,1.0,257554.33979631017,36592.54583007981
488,0,142808.20935480777,2500000,11949.0,25000.0,1.0,258129.33979631017,36661.31583007981
489,0,129756.92373838907,2500000,11949.0,25000.0,1.0,258704.33979631017,36730.085830079806
490,0,116705.6642245416,2500000,11949.0,25000.0,1.0,259279.33979631017,36798.8558300798
491,0,103654.43081321316,2500000,11949.0,25000.0,1.0,259854.33979631017,36867.6258300798
492,0,81527.22350435154,2500000,2873.0,25000.0,1.0,260429.33979631017,36898.7908300798
493,0,59400.06044990454,2500000,2873.0,25000.0,1.0,261004.33979631017,36929.9558300798
494,0,37272.941649783636,2500000,2873.0,25000.0,1.0,261579.33979631017,36961.1208300798
495,0,15145.867103900338,2500000,2873.0,25000.0,1.0,262154.3397963102,36992.2858300798
496,0,2535.969708265793,2500000,2536.0,15145.867103900338,1.0,262502.6947396999,37027.99221177725
497,0,2535.994928060584,2500000,2536.0,2535.969708265793,1.0,262561.02204299,37033.970760364486
498,0,2535.994928010144,2500000,2536.0,2535.994928060584,1.0,262619.3499263354,37039.94936840739
499,0,2535.994928010144,2500000,2536.0,2535.994928010144,1.0,262677.67780967965,37045.92797645018
500,0,1710.9949280101441,2500000,1711.0,2535.994928010144,1.0,262736.0056930239,37054.76465077683
501,0,1710.996578010144,2500000,1711.0,1710.9949280101441,1.0,262775.35857636813,37060.72661260348
502,0,1710.9965780068442,2500000,1711.0,1710.996578010144,1.0,262814.71149766236,37066.68858017956
503,0,1710.9965780068442,2500000,1711.0,1710.9965780068442,1.0,262854.0644189565,37072.65054775562
504,0,4991.996578006844,2500000,4992.0,1710.9965780068442,1.0,262893.4173402507,37076.605516345684
505,0,4991.990016006845,2500000,4992.0,4991.996578006844,1.0,263008.23326154484,37088.14451643575
506,0,4991.990016019969,2500000,4992.0,4991.990016006845,1.0,263123.049031913,37099.68350135775
507,0,4991.990016019969,2500000,4992.0,4991.990016019969,1.0,263237.86480228143,37111.22248627978
508,0,15187.990016019969,2500000,15188.0,4991.990016019969,1.0,263352.6805726499,37128.743372838006
509,0,15187.969624019968,2500000,15188.0,15187.990016019969,1.0,263702.00434301834,37182.05018019623
510,0,15187.969624060754,2500000,15188.0,15187.969624019968,1.0,264051.3276443708,37235.356915982615
511,0,15187.969624060752,2500000,15188.0,15187.969624060754,1.0,264400.65094572416,37288.663651769144
512,0,36267.96962406075,2500000,36268.0,15187.969624060752,1.0,264749.97424707754,37328.10225249194
513,0,47535.89708812151,2500000,36268.0,25000.0,1.0,265324.97424707754,37393.01975249194
514,0,58803.80201632733,2500000,36268.0,25000.0,1.0,265899.97424707754,37457.937252491945
515,0,70071.6844087233,2500000,36268.0,25000.0,1.0,266474.97424707754,37522.85475249195
516,0,91470.54426535449,2500000,46399.0,25000.0,1.0,267049.97424707754,37560.74725249195
517,0,112869.36132426596,2500000,46399.0,25000.0,1.0,267624.97424707754,37598.63975249195
518,0,134268.13558554332,2500000,46399.0,25000.0,1.0,268199.97424707754,37636.532252491954
519,0,155666.86704927217,2500000,46399.0,25000.0,1.0,268774.97424707754,37674.424752491956
520,0,157752.5557155381,2500000,27086.0,25000.0,1.0,269349.97424707754,37727.20975249196
521,0,159838.24021042668,2500000,27086.0,25000.0,1.0,269924.97424707754,37779.99475249196
