month,day,hour,base_price_€kWh,final_price_€kWh
2,6,22,0.196,0.2246
2,6,23,0.145,0.132
2,7,0,0.1153,0.1323
2,7,1,0.0956,0.1221
2,7,2,0.0847,0.1021
2,7,3,0.0799,0.09
2,7,4,0.0855,0.1083
2,7,5,0.0936,0.121
2,7,6,0.1278,0.172
2,7,7,0.1701,0.1976
2,7,8,0.1054,0.101
2,7,9,0.0722,0.0748
2,7,10,0.1434,0.1867
2,7,11,0.1423,0.1133
2,7,12,0.1422,0.1553
2,7,13,0.1396,0.1259
2,7,14,0.0683,0.0688
2,7,15,0.0682,0.09
2,7,16,0.0689,0.0721
2,7,17,0.0679,0.0687
2,7,18,0.1793,0.1183
2,7,19,0.3013,0.3575
2,7,20,0.3033,0.3522
2,7,21,0.2772,0.4271
2,7,22,0.196,0.1809
2,7,23,0.145,0.1529
2,8,0,0.1153,0.1225
2,8,1,0.0956,0.1333
2,8,2,0.0847,0.0827
2,8,3,0.0799,0.0854
2,8,4,0.0855,0.0985
2,8,5,0.0936,0.098
2,8,6,0.1278,0.1136
2,8,7,0.1701,0.1783
2,8,8,0.1054,0.1337
2,8,9,0.0722,0.0536
2,8,10,0.1434,0.1482
2,8,11,0.1423,0.1174
2,8,12,0.1422,0.1847
2,8,13,0.1396,0.0864
2,8,14,0.0683,0.0588
2,8,15,0.0682,0.0746
2,8,16,0.0689,0.0958
2,8,17,0.0679,0.0668
2,8,18,0.1793,0.1544
2,8,19,0.3013,0.443
2,8,20,0.3033,0.1935
2,8,21,0.2772,0.1248
2,8,22,0.196,0.2176
2,8,23,0.145,0.1268
2,9,0,0.1153,0.0858
2,9,1,0.0956,0.1125
2,9,2,0.0847,0.0899
2,9,3,0.0799,0.0686
2,9,4,0.0855,0.0581
2,9,5,0.0936,0.114
2,9,6,0.1278,0.1486
2,9,7,0.1701,0.1658
2,9,8,0.1054,0.154
2,9,9,0.0722,0.0529
2,9,10,0.1434,0.0887
2,9,11,0.1423,0.1177
2,9,12,0.1422,0.1406
2,9,13,0.1396,0.1481
2,9,14,0.0683,0.0642
2,9,15,0.0682,0.0742
2,9,16,0.0689,0.0473
2,9,17,0.0679,0.0924
2,9,18,0.1793,0.1756
2,9,19,0.3013,0.3854
2,9,20,0.3033,0.3293
2,9,21,0.2772,0.3089
2,9,22,0.196,0.2239
2,9,23,0.145,0.1612
2,10,0,0.1153,0.1338
2,10,1,0.0956,0.1274
2,10,2,0.0847,0.0889
2,10,3,0.0799,0.094
2,10,4,0.0855,0.0836
2,10,5,0.0936,0.1273
2,10,6,0.1278,0.1062
2,10,7,0.1701,0.2466
2,10,8,0.1054,0.1043
2,10,9,0.0722,0.0463
2,10,10,0.1434,0.148
2,10,11,0.1423,0.1181
2,10,12,0.1422,0.1721
2,10,13,0.1396,0.1168
2,10,14,0.0683,0.0607
2,10,15,0.0682,0.036
2,10,16,0.0689,0.0611
2,10,17,0.0679,0.0267
2,10,18,0.1793,0.1083
2,10,19,0.3013,0.3586
2,10,20,0.3033,0.3628
2,10,21,0.2772,0.3067
2,10,22,0.196,0.1486
2,10,23,0.145,0.1433
2,11,0,0.1153,0.1152
2,11,1,0.0956,0.0679
2,11,2,0.0847,0.1165
2,11,3,0.0799,0.0974
2,11,4,0.0855,0.0807
2,11,5,0.0936,0.0942
2,11,6,0.1278,0.1345
2,11,7,0.1701,0.0833
2,11,8,0.1054,0.0989
2,11,9,0.0722,0.0599
2,11,10,0.1434,0.1075
2,11,11,0.1423,0.1323
2,11,12,0.1422,0.2062
2,11,13,0.1396,0.162
2,11,14,0.0683,0.0586
2,11,15,0.0682,0.078
2,11,16,0.0689,0.0929
2,11,17,0.0679,0.0836
2,11,18,0.1793,0.182
2,11,19,0.3013,0.2526
2,11,20,0.3033,0.3562
2,11,21,0.2772,0.3045
2,11,22,0.196,0.2399
2,11,23,0.145,0.168
2,12,0,0.1153,0.1455
2,12,1,0.0956,0.0828
2,12,2,0.0847,0.1126
2,12,3,0.0799,0.0838
2,12,4,0.0855,0.1298
2,12,5,0.0936,0.0775
2,12,6,0.1278,0.1833
2,12,7,0.1701,0.1785
2,12,8,0.1054,0.0882
2,12,9,0.0722,0.0634
2,12,10,0.1434,0.132
2,12,11,0.1423,0.1574
2,12,12,0.1422,0.1608
2,12,13,0.1396,0.1196
2,12,14,0.0683,0.0679
2,12,15,0.0682,0.1047
2,12,16,0.0689,0.0986
2,12,17,0.0679,0.0753
2,12,18,0.1793,0.181
2,12,19,0.3013,0.3103
2,12,20,0.3033,0.3498
2,12,21,0.2772,0.2063
2,12,22,0.196,0.1834
2,12,23,0.145,0.0845
2,13,0,0.1153,0.1268
2,13,1,0.0956,0.1111
2,13,2,0.0847,0.0745
2,13,3,0.0799,0.1113
2,13,4,0.0855,0.0593
2,13,5,0.0936,0.0593
2,13,6,0.1278,0.135
2,13,7,0.1701,0.2146
2,13,8,0.1054,0.1497
2,13,9,0.0722,0.0639
2,13,10,0.1434,0.1821
2,13,11,0.1423,0.141
2,13,12,0.1422,0.1361
2,13,13,0.1396,0.1704
2,13,14,0.0683,0.0795
2,13,15,0.0682,0.0413
2,13,16,0.0689,0.0943
2,13,17,0.0679,0.0913
2,13,18,0.1793,0.1513
2,13,19,0.3013,0.3311
2,13,20,0.3033,0.3407
2,13,21,0.2772,0.2953
2,13,22,0.196,0.1691
2,13,23,0.145,0.1206
2,14,0,0.1153,0.1145
2,14,1,0.0956,0.1236
2,14,2,0.0847,0.0962
2,14,3,0.0799,0.0725
2,14,4,0.0855,0.102
2,14,5,0.0936,0.0269
2,14,6,0.1278,0.1645
2,14,7,0.1701,0.0961
2,14,8,0.1054,0.0958
2,14,9,0.0722,0.052
2,14,10,0.1434,0.097
2,14,11,0.1423,0.1836
2,14,12,0.1422,0.1256
2,14,13,0.1396,0.1517
2,14,14,0.0683,0.0675
2,14,15,0.0682,0.0763
2,14,16,0.0689,0.0702
2,14,17,0.0679,0.0461
2,14,18,0.1793,0.224
2,14,19,0.3013,0.2641
2,14,20,0.3033,0.1853
2,14,21,0.2772,0.2475
2,14,22,0.196,0.2696
2,14,23,0.145,0.1758
2,15,0,0.1153,0.1052
2,15,1,0.0956,0.0872
2,15,2,0.0847,0.0779
2,15,3,0.0799,0.1213
2,15,4,0.0855,0.0936
2,15,5,0.0936,0.1037
2,15,6,0.1278,0.1607
2,15,7,0.1701,0.1802
2,15,8,0.1054,0.0986
2,15,9,0.0722,0.0686
2,15,10,0.1434,0.1409
2,15,11,0.1423,0.141
2,15,12,0.1422,0.1681
2,15,13,0.1396,0.1414
2,15,14,0.0683,0.0808
2,15,15,0.0682,0.0668
2,15,16,0.0689,0.0702
2,15,17,0.0679,0.034
2,15,18,0.1793,0.2204
2,15,19,0.3013,0.3274
2,15,20,0.3033,0.3789
2,15,21,0.2772,0.0765
2,15,22,0.196,0.2984
2,15,23,0.145,0.1399
2,16,0,0.1153,0.1472
2,16,1,0.0956,0.0707
2,16,2,0.0847,0.0977
2,16,3,0.0799,0.0588
2,16,4,0.0855,0.0721
2,16,5,0.0936,0.1384
2,16,6,0.1278,0.1217
2,16,7,0.1701,0.1793
2,16,8,0.1054,0.1283
2,16,9,0.0722,0.0811
2,16,10,0.1434,0.1488
2,16,11,0.1423,0.1553
2,16,12,0.1422,0.2277
2,16,13,0.1396,0.1376
2,16,14,0.0683,0.0717
2,16,15,0.0682,0.0861
2,16,16,0.0689,0.0879
2,16,17,0.0679,0.088
2,16,18,0.1793,0.2079
2,16,19,0.3013,0.2152
2,16,20,0.3033,0.4271
2,16,21,0.2772,0.1978
2,16,22,0.196,0.2109
2,16,23,0.145,0.1176
2,17,0,0.1153,0.1134
2,17,1,0.0956,0.1034
2,17,2,0.0847,0.0915
2,17,3,0.0799,0.0883
2,17,4,0.0855,0.12
2,17,5,0.0936,0.1042
2,17,6,0.1278,0.12
2,17,7,0.1701,0.211
2,17,8,0.1054,0.1367
2,17,9,0.0722,0.05
2,17,10,0.1434,0.1649
2,17,11,0.1423,0.1673
2,17,12,0.1422,0.1316
2,17,13,0.1396,0.1876
2,17,14,0.0683,0.0657
2,17,15,0.0682,0.0703
2,17,16,0.0689,0.0659
2,17,17,0.0679,0.0681
2,17,18,0.1793,0.1302
2,17,19,0.3013,0.1928
2,17,20,0.3033,0.4242
2,17,21,0.2772,0.2185
2,17,22,0.196,0.1474
2,17,23,0.145,0.0669
2,18,0,0.1153,0.0969
2,18,1,0.0956,0.064
2,18,2,0.0847,0.1195
2,18,3,0.0799,0.1
2,18,4,0.0855,0.0708
2,18,5,0.0936,0.1463
2,18,6,0.1278,0.1592
2,18,7,0.1701,0.1562
2,18,8,0.1054,0.0395
2,18,9,0.0722,0.1135
2,18,10,0.1434,0.0936
2,18,11,0.1423,0.0838
2,18,12,0.1422,0.1786
2,18,13,0.1396,0.2247
2,18,14,0.0683,0.0919
2,18,15,0.0682,0.0778
2,18,16,0.0689,0.0791
2,18,17,0.0679,0.0824
2,18,18,0.1793,0.2133
2,18,19,0.3013,0.3225
2,18,20,0.3033,0.3112
2,18,21,0.2772,0.2729
2,18,22,0.196,0.1591
2,18,23,0.145,0.1348
2,19,0,0.1153,0.0665
2,19,1,0.0956,0.0932
2,19,2,0.0847,0.0638
2,19,3,0.0799,0.0578
2,19,4,0.0855,0.0893
2,19,5,0.0936,0.1262
2,19,6,0.1278,0.1572
2,19,7,0.1701,0.1033
2,19,8,0.1054,0.0793
2,19,9,0.0722,0.0891
2,19,10,0.1434,0.1082
2,19,11,0.1423,0.1343
2,19,12,0.1422,0.1618
2,19,13,0.1396,0.1058
2,19,14,0.0683,0.0701
2,19,15,0.0682,0.0455
2,19,16,0.0689,0.0585
2,19,17,0.0679,0.0733
2,19,18,0.1793,0.1079
2,19,19,0.3013,0.3345
2,19,20,0.3033,0.3018
2,19,21,0.2772,0.3155
2,19,22,0.196,0.207
2,19,23,0.145,0.1944
2,20,0,0.1153,0.1189
2,20,1,0.0956,0.0853
2,20,2,0.0847,0.0873
2,20,3,0.0799,0.0907
2,20,4,0.0855,0.0865
2,20,5,0.0936,0.0946
2,20,6,0.1278,0.1054
2,20,7,0.1701,0.1419
2,20,8,0.1054,0.0684
2,20,9,0.0722,0.1037
2,20,10,0.1434,0.0988
2,20,11,0.1423,0.1177
2,20,12,0.1422,0.1167
2,20,13,0.1396,0.1708
2,20,14,0.0683,0.0633
2,20,15,0.0682,0.0895
2,20,16,0.0689,0.0573
2,20,17,0.0679,0.0726
2,20,18,0.1793,0.1419
2,20,19,0.3013,0.4629
2,20,20,0.3033,0.2132
2,20,21,0.2772,0.2987
2,20,22,0.196,0.2271
2,20,23,0.145,0.16
2,21,0,0.1153,0.1099
2,21,1,0.0956,0.0925
2,21,2,0.0847,0.0856
2,21,3,0.0799,0.0769
2,21,4,0.0855,0.1061
2,21,5,0.0936,0.1453
2,21,6,0.1278,0.11
2,21,7,0.1701,0.1118
2,21,8,0.1054,0.1031
2,21,9,0.0722,0.1187
2,21,10,0.1434,0.1146
2,21,11,0.1423,0.2007
2,21,12,0.1422,0.2019
2,21,13,0.1396,0.1203
2,21,14,0.0683,0.078
2,21,15,0.0682,0.096
2,21,16,0.0689,0.0623
2,21,17,0.0679,0.0644
2,21,18,0.1793,0.1532
2,21,19,0.3013,0.2249
2,21,20,0.3033,0.254
2,21,21,0.2772,0.1924
2,21,22,0.196,0.1977
2,21,23,0.145,0.1171
2,22,0,0.1153,0.122
2,22,1,0.0956,0.0584
2,22,2,0.0847,0.0917
2,22,3,0.0799,0.0965
2,22,4,0.0855,0.0429
2,22,5,0.0936,0.1024
2,22,6,0.1278,0.1671
2,22,7,0.1701,0.1186
2,22,8,0.1054,0.1494
2,22,9,0.0722,0.0797
2,22,10,0.1434,0.1182
2,22,11,0.1423,0.1404
2,22,12,0.1422,0.1621
2,22,13,0.1396,0.1422
2,22,14,0.0683,0.0775
2,22,15,0.0682,0.0525
2,22,16,0.0689,0.0718
2,22,17,0.0679,0.0439
2,22,18,0.1793,0.1743
2,22,19,0.3013,0.2332
2,22,20,0.3033,0.2475
2,22,21,0.2772,0.3629
2,22,22,0.196,0.2495
2,22,23,0.145,0.1671
2,23,0,0.1153,0.0838
2,23,1,0.0956,0.088
2,23,2,0.0847,0.1104
2,23,3,0.0799,0.0827
2,23,4,0.0855,0.135
2,23,5,0.0936,0.1028
2,23,6,0.1278,0.134
2,23,7,0.1701,0.1569
2,23,8,0.1054,0.1089
2,23,9,0.0722,0.0694
2,23,10,0.1434,0.1688
2,23,11,0.1423,0.1764
2,23,12,0.1422,0.1143
2,23,13,0.1396,0.0931
2,23,14,0.0683,0.037
2,23,15,0.0682,0.0769
2,23,16,0.0689,0.0499
2,23,17,0.0679,0.0313
2,23,18,0.1793,0.1967
2,23,19,0.3013,0.4891
2,23,20,0.3033,0.3028
2,23,21,0.2772,0.3353
2,23,22,0.196,0.2
2,23,23,0.145,0.1414
2,24,0,0.1153,0.1418
2,24,1,0.0956,0.0887
2,24,2,0.0847,0.0904
2,24,3,0.0799,0.0863
2,24,4,0.0855,0.0712
2,24,5,0.0936,0.1168
2,24,6,0.1278,0.1222
2,24,7,0.1701,0.1379
2,24,8,0.1054,0.1195
2,24,9,0.0722,0.056
2,24,10,0.1434,0.1445
2,24,11,0.1423,0.142
2,24,12,0.1422,0.1808
2,24,13,0.1396,0.1562
2,24,14,0.0683,0.0679
2,24,15,0.0682,0.0821
2,24,16,0.0689,0.0928
2,24,17,0.0679,0.0773
2,24,18,0.1793,0.1798
2,24,19,0.3013,0.2025
2,24,20,0.3033,0.2225
2,24,21,0.2772,0.256
2,24,22,0.196,0.1662
2,24,23,0.145,0.1382
2,25,0,0.1153,0.1169
2,25,1,0.0956,0.1082
2,25,2,0.0847,0.0832
2,25,3,0.0799,0.0896
2,25,4,0.0855,0.0868
2,25,5,0.0936,0.0474
2,25,6,0.1278,0.0978
2,25,7,0.1701,0.1639
2,25,8,0.1054,0.0735
2,25,9,0.0722,0.083
2,25,10,0.1434,0.1983
2,25,11,0.1423,0.1857
2,25,12,0.1422,0.1346
2,25,13,0.1396,0.1916
2,25,14,0.0683,0.0708
2,25,15,0.0682,0.0625
2,25,16,0.0689,0.0583
2,25,17,0.0679,0.0627
2,25,18,0.1793,0.1619
2,25,19,0.3013,0.3141
2,25,20,0.3033,0.3154
2,25,21,0.2772,0.2774
2,25,22,0.196,0.2174
2,25,23,0.145,0.1881
2,26,0,0.1153,0.1426
2,26,1,0.0956,0.0601
2,26,2,0.0847,0.0306
2,26,3,0.0799,0.0985
2,26,4,0.0855,0.0563
2,26,5,0.0936,0.0883
2,26,6,0.1278,0.0904
2,26,7,0.1701,0.0934
2,26,8,0.1054,0.1196
2,26,9,0.0722,0.0859
2,26,10,0.1434,0.1228
2,26,11,0.1423,0.0501
2,26,12,0.1422,0.1228
2,26,13,0.1396,0.1533
2,26,14,0.0683,0.0431
2,26,15,0.0682,0.0713
2,26,16,0.0689,0.0686
2,26,17,0.0679,0.0777
2,26,18,0.1793,0.1847
2,26,19,0.3013,0.228
2,26,20,0.3033,0.394
2,26,21,0.2772,0.2662
2,26,22,0.196,0.1947
2,26,23,0.145,0.1112
2,27,0,0.1153,0.1025
2,27,1,0.0956,0.0744
2,27,2,0.0847,0.081
2,27,3,0.0799,0.114
2,27,4,0.0855,0.0562
2,27,5,0.0936,0.0558
2,27,6,0.1278,0.1748
2,27,7,0.1701,0.1612
2,27,8,0.1054,0.0878
2,27,9,0.0722,0.0909
2,27,10,0.1434,0.1217
2,27,11,0.1423,0.2073
2,27,12,0.1422,0.1663
2,27,13,0.1396,0.1226
2,27,14,0.0683,0.1052
2,27,15,0.0682,0.0579
2,27,16,0.0689,0.0816
2,27,17,0.0679,0.0729
2,27,18,0.1793,0.2377
2,27,19,0.3013,0.4189
2,27,20,0.3033,0.3057
2,27,21,0.2772,0.225
2,27,22,0.196,0.2186
2,27,23,0.145,0.1204
2,28,0,0.1153,0.1733
2,28,1,0.0956,0.0989
2,28,2,0.0847,0.077
2,28,3,0.0799,0.0835
2,28,4,0.0855,0.0567
2,28,5,0.0936,0.0709
2,28,6,0.1278,0.1662
2,28,7,0.1701,0.1421
2,28,8,0.1054,0.0778
2,28,9,0.0722,0.0818
2,28,10,0.1434,0.186
2,28,11,0.1423,0.1679
2,28,12,0.1422,0.1776
2,28,13,0.1396,0.1132
2,28,14,0.0683,0.044
2,28,15,0.0682,0.0938
2,28,16,0.0689,0.0633
2,28,17,0.0679,0.0636
2,28,18,0.1793,0.2388
2,28,19,0.3013,0.3432
2,28,20,0.3033,0.3378
2,28,21,0.2772,0.4272
2,28,22,0.196,0.1645
2,28,23,0.145,0.1786
3,1,0,0.1048,0.1063
3,1,1,0.0869,0.0927
3,1,2,0.077,0.1064
3,1,3,0.0726,0.0818
3,1,4,0.0777,0.0882
3,1,5,0.0851,0.1079
3,1,6,0.1162,0.1056
3,1,7,0.1546,0.1222
3,1,8,0.0958,0.0708
3,1,9,0.0656,0.0334
3,1,10,0.1304,0.1974
3,1,11,0.1294,0.0937
3,1,12,0.1293,0.1221
3,1,13,0.1269,0.1181
3,1,14,0.0621,0.0669
3,1,15,0.062,0.0746
3,1,16,0.0626,0.0761
3,1,17,0.0617,0.0527
3,1,18,0.163,0.1562
3,1,19,0.2739,0.2932
3,1,20,0.2757,0.2586
3,1,21,0.252,0.3533
3,1,22,0.1782,0.2001
3,1,23,0.1318,0.156
3,2,0,0.1048,0.1222
3,2,1,0.0869,0.1124
3,2,2,0.077,0.0805
3,2,3,0.0726,0.0491
3,2,4,0.0777,0.0855
3,2,5,0.0851,0.0712
3,2,6,0.1162,0.1008
3,2,7,0.1546,0.1773
3,2,8,0.0958,0.1255
3,2,9,0.0656,0.0659
3,2,10,0.1304,0.1405
3,2,11,0.1294,0.1845
3,2,12,0.1293,0.1371
3,2,13,0.1269,0.2094
3,2,14,0.0621,0.0709
3,2,15,0.062,0.0347
3,2,16,0.0626,0.0744
3,2,17,0.0617,0.0676
3,2,18,0.163,0.2156
3,2,19,0.2739,0.32
3,2,20,0.2757,0.2662
3,2,21,0.252,0.1749
3,2,22,0.1782,0.1689
3,2,23,0.1318,0.1038
3,3,0,0.1048,0.0896
3,3,1,0.0869,0.0997
3,3,2,0.077,0.1091
3,3,3,0.0726,0.0798
3,3,4,0.0777,0.0545
3,3,5,0.0851,0.0946
3,3,6,0.1162,0.151
3,3,7,0.1546,0.131
3,3,8,0.0958,0.0926
3,3,9,0.0656,0.0658
3,3,10,0.1304,0.1048
3,3,11,0.1294,0.1504
3,3,12,0.1293,0.1254
3,3,13,0.1269,0.1402
3,3,14,0.0621,0.0483
3,3,15,0.062,0.0552
3,3,16,0.0626,0.0739
3,3,17,0.0617,0.0559
3,3,18,0.163,0.2334
3,3,19,0.2739,0.2465
3,3,20,0.2757,0.2912
3,3,21,0.252,0.3108
3,3,22,0.1782,0.115
3,3,23,0.1318,0.0738
3,4,0,0.1048,0.0648
3,4,1,0.0869,0.1143
3,4,2,0.077,0.0664
3,4,3,0.0726,0.119
3,4,4,0.0777,0.0667
3,4,5,0.0851,0.089
3,4,6,0.1162,0.161
3,4,7,0.1546,0.2321
3,4,8,0.0958,0.1452
3,4,9,0.0656,0.0854
3,4,10,0.1304,0.1638
3,4,11,0.1294,0.1486
3,4,12,0.1293,0.1545
3,4,13,0.1269,0.1094
3,4,14,0.0621,0.0494
3,4,15,0.062,0.0619
3,4,16,0.0626,0.0599
3,4,17,0.0617,0.0547
3,4,18,0.163,0.1914
3,4,19,0.2739,0.3393
3,4,20,0.2757,0.2818
3,4,21,0.252,0.3451
3,4,22,0.1782,0.1273
3,4,23,0.1318,0.1254
3,5,0,0.1048,0.086
3,5,1,0.0869,0.0463
3,5,2,0.077,0.0754
3,5,3,0.0726,0.0704
3,5,4,0.0777,0.1071
3,5,5,0.0851,0.0985
3,5,6,0.1162,0.0864
3,5,7,0.1546,0.2263
3,5,8,0.0958,0.125
3,5,9,0.0656,0.0751
3,5,10,0.1304,0.123
3,5,11,0.1294,0.0984
3,5,12,0.1293,0.1173
3,5,13,0.1269,0.1614
3,5,14,0.0621,0.0914
3,5,15,0.062,0.0859
3,5,16,0.0626,0.0549
3,5,17,0.0617,0.0444
3,5,18,0.163,0.1687
3,5,19,0.2739,0.1528
3,5,20,0.2757,0.298
3,5,21,0.252,0.2427
3,5,22,0.1782,0.1574
3,5,23,0.1318,0.0793
3,6,0,0.1048,0.1183
3,6,1,0.0869,0.0753
3,6,2,0.077,0.0545
3,6,3,0.0726,0.0205
3,6,4,0.0777,0.0772
3,6,5,0.0851,0.1228
3,6,6,0.1162,0.1645
3,6,7,0.1546,0.1369
3,6,8,0.0958,0.0814
3,6,9,0.0656,0.0733
3,6,10,0.1304,0.0979
3,6,11,0.1294,0.1392
3,6,12,0.1293,0.1541
3,6,13,0.1269,0.1658
3,6,14,0.0621,0.0605
3,6,15,0.062,0.0588
3,6,16,0.0626,0.0489
3,6,17,0.0617,0.0489
3,6,18,0.163,0.1538
3,6,19,0.2739,0.2991
3,6,20,0.2757,0.3387
3,6,21,0.252,0.2014
3,6,22,0.1782,0.2447
3,6,23,0.1318,0.1229
3,7,0,0.1048,0.1042
3,7,1,0.0869,0.0707
3,7,2,0.077,0.0303
3,7,3,0.0726,0.0886
3,7,4,0.0777,0.092
3,7,5,0.0851,0.0791
3,7,6,0.1162,0.1181
3,7,7,0.1546,0.1745
3,7,8,0.0958,0.0584
3,7,9,0.0656,0.0569
3,7,10,0.1304,0.1563
3,7,11,0.1294,0.0888
3,7,12,0.1293,0.1388
3,7,13,0.1269,0.0839
3,7,14,0.0621,0.0693
3,7,15,0.062,0.0614
3,7,16,0.0626,0.0373
3,7,17,0.0617,0.0797
3,7,18,0.163,0.1331
3,7,19,0.2739,0.2184
3,7,20,0.2757,0.2895
3,7,21,0.252,0.3244
3,7,22,0.1782,0.1329
3,7,23,0.1318,0.1338
3,8,0,0.1048,0.116
3,8,1,0.0869,0.102
3,8,2,0.077,0.0804
3,8,3,0.0726,0.0659
3,8,4,0.0777,0.0616
3,8,5,0.0851,0.0869
3,8,6,0.1162,0.0851
3,8,7,0.1546,0.0417
3,8,8,0.0958,0.1063
3,8,9,0.0656,0.0804
3,8,10,0.1304,0.0534
3,8,11,0.1294,0.0967
3,8,12,0.1293,0.1493
3,8,13,0.1269,0.1922
3,8,14,0.0621,0.0624
3,8,15,0.062,0.0507
3,8,16,0.0626,0.0597
3,8,17,0.0617,0.0829
3,8,18,0.163,0.1367
3,8,19,0.2739,0.2192
3,8,20,0.2757,0.2424
3,8,21,0.252,0.1919
3,8,22,0.1782,0.1837
3,8,23,0.1318,0.1853
3,9,0,0.1048,0.1133
3,9,1,0.0869,0.0814
3,9,2,0.077,0.0714
3,9,3,0.0726,0.0442
3,9,4,0.0777,0.0949
3,9,5,0.0851,0.0834
3,9,6,0.1162,0.111
3,9,7,0.1546,0.278
3,9,8,0.0958,0.103
3,9,9,0.0656,0.0533
3,9,10,0.1304,0.1165
3,9,11,0.1294,0.1666
3,9,12,0.1293,0.133
3,9,13,0.1269,0.0813
3,9,14,0.0621,0.0764
3,9,15,0.062,0.0516
3,9,16,0.0626,0.0919
3,9,17,0.0617,0.0784
3,9,18,0.163,0.1448
3,9,19,0.2739,0.3616
3,9,20,0.2757,0.2804
3,9,21,0.252,0.3057
3,9,22,0.1782,0.1998
3,9,23,0.1318,0.1039
3,10,0,0.1048,0.0879
3,10,1,0.0869,0.1093
3,10,2,0.077,0.0706
3,10,3,0.0726,0.0653
3,10,4,0.0777,0.0591
3,10,5,0.0851,0.0941
3,10,6,0.1162,0.1761
3,10,7,0.1546,0.1133
3,10,8,0.0958,0.0964
3,10,9,0.0656,0.0888
3,10,10,0.1304,0.1278
3,10,11,0.1294,0.144
3,10,12,0.1293,0.095
3,10,13,0.1269,0.1405
3,10,14,0.0621,0.0592
3,10,15,0.062,0.0773
3,10,16,0.0626,0.0812
3,10,17,0.0617,0.1016
3,10,18,0.163,0.1866
3,10,19,0.2739,0.2962
3,10,20,0.2757,0.2891
3,10,21,0.252,0.2298
3,10,22,0.1782,0.1933
3,10,23,0.1318,0.1221
3,11,0,0.1048,0.1092
3,11,1,0.0869,0.1155
3,11,2,0.077,0.0576
3,11,3,0.0726,0.0933
3,11,4,0.0777,0.1033
3,11,5,0.0851,0.0826
3,11,6,0.1162,0.0546
3,11,7,0.1546,0.1311
3,11,8,0.0958,0.1269
3,11,9,0.0656,0.0652
3,11,10,0.1304,0.0978
3,11,11,0.1294,0.1131
3,11,12,0.1293,0.1565
3,11,13,0.1269,0.1442
3,11,14,0.0621,0.0584
3,11,15,0.062,0.0563
3,11,16,0.0626,0.0565
3,11,17,0.0617,0.0475
3,11,18,0.163,0.2288
3,11,19,0.2739,0.2518
3,11,20,0.2757,0.3596
3,11,21,0.252,0.3478
3,11,22,0.1782,0.2227
3,11,23,0.1318,0.1176
3,12,0,0.1048,0.1154
3,12,1,0.0869,0.0864
3,12,2,0.077,0.0596
3,12,3,0.0726,0.0785
3,12,4,0.0777,0.0548
3,12,5,0.0851,0.1104
3,12,6,0.1162,0.1027
3,12,7,0.1546,0.1624
3,12,8,0.0958,0.1026
3,12,9,0.0656,0.0614
3,12,10,0.1304,0.1495
3,12,11,0.1294,0.114
3,12,12,0.1293,0.1575
3,12,13,0.1269,0.0842
3,12,14,0.0621,0.0641
3,12,15,0.062,0.0921
3,12,16,0.0626,0.0469
3,12,17,0.0617,0.0512
3,12,18,0.163,0.1839
3,12,19,0.2739,0.2862
3,12,20,0.2757,0.2999
3,12,21,0.252,0.2828
3,12,22,0.1782,0.2065
3,12,23,0.1318,0.1684
3,13,0,0.1048,0.1155
3,13,1,0.0869,0.0817
3,13,2,0.077,0.0899
3,13,3,0.0726,0.1071
3,13,4,0.0777,0.0751
3,13,5,0.0851,0.0644
3,13,6,0.1162,0.1484
3,13,7,0.1546,0.1499
3,13,8,0.0958,0.0438
3,13,9,0.0656,0.0795
3,13,10,0.1304,0.1129
3,13,11,0.1294,0.1265
3,13,12,0.1293,0.14
3,13,13,0.1269,0.1329
3,13,14,0.0621,0.0731
3,13,15,0.062,0.0552
3,13,16,0.0626,0.0706
3,13,17,0.0617,0.0577
3,13,18,0.163,0.1931
3,13,19,0.2739,0.316
3,13,20,0.2757,0.2112
3,13,21,0.252,0.3204
3,13,22,0.1782,0.1543
3,13,23,0.1318,0.1584
3,14,0,0.1048,0.1144
3,14,1,0.0869,0.1268
3,14,2,0.077,0.0727
3,14,3,0.0726,0.0663
3,14,4,0.0777,0.0773
3,14,5,0.0851,0.0786
3,14,6,0.1162,0.1394
3,14,7,0.1546,0.0921
3,14,8,0.0958,0.0706
3,14,9,0.0656,0.0481
3,14,10,0.1304,0.1614
3,14,11,0.1294,0.1847
3,14,12,0.1293,0.1259
3,14,13,0.1269,0.1215
3,14,14,0.0621,0.0632
3,14,15,0.062,0.08
3,14,16,0.0626,0.0481
3,14,17,0.0617,0.0654
3,14,18,0.163,0.2027
3,14,19,0.2739,0.3082
3,14,20,0.2757,0.2888
3,14,21,0.252,0.3151
3,14,22,0.1782,0.0578
3,14,23,0.1318,0.1541
3,15,0,0.1048,0.0877
3,15,1,0.0869,0.0471
3,15,2,0.077,0.0868
3,15,3,0.0726,0.0975
3,15,4,0.0777,0.075
3,15,5,0.0851,0.1054
3,15,6,0.1162,0.163
3,15,7,0.1546,0.2054
3,15,8,0.0958,0.1351
3,15,9,0.0656,0.0778
3,15,10,0.1304,0.1329
3,15,11,0.1294,0.0776
3,15,12,0.1293,0.1213
3,15,13,0.1269,0.1001
3,15,14,0.0621,0.0958
3,15,15,0.062,0.0593
3,15,16,0.0626,0.0645
3,15,17,0.0617,0.0702
3,15,18,0.163,0.1648
